관할 지자체,교차로명,교차로 ID,위도(Latitude),경도(Longitude)
서울특별시,삼연빌딩,4843,37.5441921000,127.0573676000
서울특별시,상암카이저팰리스앞,4845,37.5742430000,126.8911311000
서울특별시,안디옥교회,485,37.5903728000,126.9134172000
서울특별시,와산교,486,37.5887047000,126.9130389000
서울특별시,진주아파트16동앞,4863,37.5162180000,127.1088371000
서울특별시,안골마을,4866,37.4559275000,127.0626882000
서울특별시,잠실2동주민센터앞,4868,37.5115358000,127.0887265000
서울특별시,웃말공원앞,4869,37.5026527000,127.1220059000
서울특별시,힐스테이트청량리,4871,37.5783291000,127.0432114000
서울특별시,우신종합동물병원,4873,37.5227001000,126.8516575000
서울특별시,인우아파트,488,37.5823871000,126.9080607000
서울특별시,증산3교,489,37.5804029000,126.9059196000
서울특별시,레이크빌빌딩,4895,37.5070316000,127.1055563000
서울특별시,청원파크빌,4896,37.5674947000,127.0626498000
서울특별시,신사역,49,37.5161259000,127.0195620000
서울특별시,래미안아트리치,4903,37.6070860000,127.0641590000
서울특별시,청량리역롯데캐슬,4904,37.5774549000,127.0447357000
서울특별시,항동하버라인9단지,4908,37.4812119000,126.8251390000
서울특별시,선릉설렁탕,4911,37.5079268000,127.0456118000
서울특별시,서리풀터널앞,4916,37.4907988000,127.0043729000
서울특별시,개화산역,4919,37.5727630000,126.8074176000
서울특별시,에이스빌딩,492,37.4754289000,127.0414368000
서울특별시,LG생활건강,4929,37.5625074000,126.8338099000
서울특별시,형촌마을입구,493,37.4627213000,127.0229454000
서울특별시,LG에스엘씨,4930,37.5615680000,126.8302841000
서울특별시,통의파출소,4944,37.5769462000,126.9741454000
서울특별시,동성3차아파트,4947,37.6087978000,127.0955436000
서울특별시,서울시니어스타워,4955,37.5581965000,126.8419820000
서울특별시,래미안솔베뉴앞,4956,37.5527557000,127.1441644000
서울특별시,래미안솔베뉴후문(111동),4958,37.5504620000,127.1459194000
서울특별시,주홍교,496,37.5096741000,127.0165458000
서울특별시,항동중앙교회(S3-1),4964,37.4780470000,126.8205142000
서울특별시,기린한방병원,497,37.5106472000,127.0198102000
서울특별시,새마을금고서일대점,4972,37.5893977000,127.0967856000
서울특별시,MS빌딩,4973,37.5035902000,127.0601840000
서울특별시,마포세무서,4977,37.5469583000,126.9396531000
서울특별시,녹색환경교육센터,4982,37.5400177000,126.8852619000
서울특별시,중앙보훈병원정문,4986,37.5300286000,127.1490868000
서울특별시,영동대교북단연결로,4989,37.5326462000,127.0588007000
서울특별시,잠실대교북단-03,4992,37.5291987000,127.0881060000
서울특별시,잠실대교북단-04,4993,37.5288260000,127.0879170000
서울특별시,천호대교북단,4994,37.5443049000,127.1065842000
서울특별시,복지장안충전소,4995,37.5767729000,127.0678044000
서울특별시,고덕그라시움105동앞,4996,37.5562591000,127.1627451000
서울특별시,고덕그라시움후문,4998,37.5567256000,127.1590880000
서울특별시,석관중,5,37.6072160000,127.0660013000
서울특별시,서울시교육연수원,500,37.4735942000,126.9974747000
서울특별시,한성아파트,508,37.5041734000,126.9183968000
서울특별시,로뎀빌딩,51,37.5216634000,127.0282164000
서울특별시,개포래미안포레스트126동앞,512,37.4786323000,127.0561538000
서울특별시,동작구청,513,37.5121687000,126.9402270000
서울특별시,서울대매점앞,516,37.4670774000,126.9479938000
서울특별시,E-마트,517,37.5553888000,127.1565670000
서울특별시,종로4가(연등)4,51816,37.5713626000,126.9977586000
서울특별시,구로IT타워,519,37.4833946000,126.8944527000
서울특별시,삼원가든,52,37.5231577000,127.0332271000
서울특별시,가좌사거리,520,37.5724002000,126.9147613000
서울특별시,이마트창동점,521,37.6513302000,127.0466730000
서울특별시,신림3교,526,37.4722274000,126.9334525000
서울특별시,을지로4가(연등)4,52864,37.5666560000,126.9974362000
서울특별시,선정중고입구,529,37.6154802000,126.9085758000
서울특별시,윤당아트홀,53,37.5259249000,127.0333285000
서울특별시,강월초교,538,37.5157166000,126.8350067000
서울특별시,여의도주유소(연등)4,53811,37.5300002000,126.9269984000
서울특별시,여의도수정아파트(연등)4,53880,37.5230714000,126.9297762000
서울특별시,거리공원입구오거리(연등)4,53939,37.5020384000,126.8936490000
서울특별시,청담초교,54,37.5270260000,127.0438336000
서울특별시,대한교회,540,37.5218932000,126.8596999000
서울특별시,신정3동현대아파트,541,37.5084806000,126.8409176000
서울특별시,석촌지하차도입구,546,37.5045590000,127.1057835000
서울특별시,강서공고앞,547,37.5761354000,126.8168015000
서울특별시,신반포역,550,37.5032036000,126.9952107000
서울특별시,노들역,551,37.5126774000,126.9521996000
서울특별시,독산동골프장,553,37.4595621000,126.8986598000
서울특별시,방이119안전센터,554,37.5201377000,127.1367668000
서울특별시,발산119안전센터,559,37.5548281000,126.8370505000
서울특별시,광림교회,56,37.5249363000,127.0240123000
서울특별시,신도림디큐브시티,569,37.5084354000,126.8873117000
서울특별시,가로수길교차로,57,37.5241134000,127.0223514000
서울특별시,한남대교남단,58,37.5227726000,127.0197285000
서울특별시,항동지구,587,37.4797990000,126.8224444000
서울특별시,서경대입구,588,37.6035614000,127.0148159000
서울특별시,금란교회,591,37.6004507000,127.1036419000
서울특별시,식유촌마을,60,37.4574046000,127.0130564000
서울특별시,서빙고동주민센터,604,37.5201556000,126.9940043000
서울특별시,동호대교밑,61,37.5310005000,127.0244541000
서울특별시,창덕궁,616,37.5774362000,126.9901038000
서울특별시,서울메트로뒤,62,37.4772137000,126.9866794000
서울특별시,녹천교동측,622,37.6454920000,127.0568784000
서울특별시,군자교,623,37.5594191000,127.0737383000
서울특별시,신도림이편한세상806동,626,37.5083212000,126.8839978000
서울특별시,양천빌딩,628,37.5167287000,126.8382776000
서울특별시,을지로4가(연등)5,62864,37.5665200000,126.9955500000
서울특별시,시스폴사거리,63,37.4864518000,126.9896110000
서울특별시,신한은행역삼,631,37.4914404000,127.0307422000
서울특별시,서부여성발전센터,632,37.5338704000,126.8297003000
서울특별시,전농초교,635,37.5745324000,127.0533653000
서울특별시,답십리삼거리,636,37.5640621000,127.0564755000
서울특별시,신설동역앞,637,37.5739492000,127.0267738000
서울특별시,용답동우체국,638,37.5620204000,127.0610282000
서울특별시,군자교동측,639,37.5587304000,127.0753522000
서울특별시,한양타운,64,37.5246785000,127.0395758000
서울특별시,현대신사옥앞,640,37.5759912000,127.0002516000
서울특별시,아차산역,641,37.5514264000,127.0899142000
서울특별시,미아서광빌딩,643,37.6245728000,127.0268797000
서울특별시,숭인시장,644,37.6135406000,127.0300861000
서울특별시,길음삼부아파트,645,37.6033808000,127.0238383000
서울특별시,미아고개,646,37.5983617000,127.0217657000
서울특별시,한성대,648,37.5899809000,127.0096684000
서울특별시,사당역,65,37.4765512000,126.9816565000
서울특별시,KEC앞삼거리,653,37.4770559000,127.0428556000
서울특별시,강남동산교회,655,37.4793599000,127.0507627000
서울특별시,이비스호텔,65534,37.5054421000,127.0573950000
서울특별시,아이파크논현,65535,37.5105844000,127.0366663000
서울특별시,강서보건소앞,659,37.5494828000,126.8676922000
서울특별시,둔촌종합상가,66,37.5254233000,127.1353866000
서울특별시,광진그랜드파크,662,37.5453758000,127.0800890000
서울특별시,국민대,666,37.6107269000,126.9944813000
서울특별시,정릉성원아파트입구,667,37.6056873000,127.0091807000
서울특별시,정릉입구,669,37.6045376000,127.0116762000
서울특별시,향동리입구,671,37.5893842000,126.8844639000
서울특별시,수색교동측,672,37.5856154000,126.8889127000
서울특별시,두빌빌딩,673,37.5788573000,126.9009621000
서울특별시,신대방삼거리역,674,37.4996978000,126.9282791000
서울특별시,성대시장,675,37.5004512000,126.9318875000
서울특별시,장승배기,676,37.5050207000,126.9393658000
서울특별시,대림쇼핑센터,677,37.5048248000,126.9462450000
서울특별시,백제고분,68,37.5077716000,127.1166970000
서울특별시,숭실대입구역,680,37.4955543000,126.9543048000
서울특별시,동광교회,681,37.5020195000,126.9343878000
서울특별시,상도1동주민센터입구,683,37.4975344000,126.9525400000
서울특별시,신방화사거리,685,37.5733412000,126.8167471000
서울특별시,송파여성문화회관,69,37.5063852000,127.1090272000
서울특별시,잠실현대아파트,690,37.5052845000,127.0847140000
서울특별시,레이크팰리스상가,691,37.5072504000,127.0928465000
서울특별시,트레지움서문,693,37.5093315000,127.0864922000
서울특별시,GS마트입구,694,37.4919588000,127.1165941000
서울특별시,성내1교,695,37.5013768000,127.1481337000
서울특별시,가락시장입구,698,37.4958296000,127.1089880000
서울특별시,가락시장남2문,699,37.4904158000,127.1115806000
서울특별시,방이사거리,70,37.5103099000,127.1122170000
서울특별시,가락5차51동앞,701,37.4995371000,127.1320952000
서울특별시,롯데중앙연구소(K-1),702,37.5706615000,126.8285081000
서울특별시,오금현대1차아파트,703,37.5033691000,127.1260256000
서울특별시,서울공업사,704,37.5352949000,127.1222126000
서울특별시,영파여중고앞,705,37.5330736000,127.1213956000
서울특별시,오금동근린공원,706,37.5002036000,127.1362878000
서울특별시,강동구청역,708,37.5307134000,127.1206298000
서울특별시,거여동사거리,709,37.4956512000,127.1393808000
서울특별시,경찰병원후문,710,37.4967525000,127.1249471000
서울특별시,녹천역입구,728,37.6461024000,127.0528823000
서울특별시,녹천교서측,729,37.6458144000,127.0547749000
서울특별시,대명초교입구,73,37.5462097000,127.1559503000
서울특별시,국민은행상도,731,37.5042177000,126.9379256000
서울특별시,궁전빌라,733,37.5013342000,126.9492296000
서울특별시,녹사평역,734,37.5345649000,126.9870916000
서울특별시,길동프라자아파트,74,37.5364952000,127.1483312000
서울특별시,숭실의원,740,37.4988149000,126.9514139000
서울특별시,녹번역,742,37.6009325000,126.9357444000
서울특별시,길동초교,744,37.5369510000,127.1396803000
서울특별시,박석고개,745,37.6268737000,126.9198551000
서울특별시,북한산래미안,746,37.6105698000,126.9391727000
서울특별시,신한은행갈현,748,37.6233521000,126.9198587000
서울특별시,시민의숲공영주차장,7513,37.4717982000,127.0386554000
서울특별시,화랑교,753,37.4707902000,126.9389825000
서울특별시,상도역,755,37.5031754000,126.9476941000
서울특별시,메종빌딩앞,7559,37.5257800000,127.0399912000
서울특별시,오류동우체국,7567,37.4968106000,126.8457168000
서울특별시,풍납전통시장입구,7570,37.5367533000,127.1227747000
서울특별시,구로전화국,758,37.4798988000,126.9039863000
서울특별시,성모빌딩앞,7591,37.4997102000,126.9294786000
서울특별시,신대방동청년주택앞,7592,37.4984949000,126.9281317000
서울특별시,동부기술교육원,76,37.5547383000,127.1444341000
서울특별시,정금마을,761,37.4937778000,126.9827302000
서울특별시,방배초교입구,762,37.4858007000,126.9860021000
서울특별시,석관동우체국,7625,37.6085327000,127.0525861000
서울특별시,경찰특경대,763,37.4627158000,126.9879383000
서울특별시,독립공원남측,7644,37.5759207000,126.9562014000
서울특별시,좋은이웃교회,7667,37.5442611000,127.0651941000
서울특별시,서울숲리버포레2차101동,7668,37.5497320000,127.0442518000
서울특별시,캐논플렉스,7669,37.5079668000,127.0360558000
서울특별시,명덕초교입구,767,37.5566456000,127.1446926000
서울특별시,롯데백화점도곡,77,37.4968756000,127.0547359000
서울특별시,효령아파트,771,37.4805869000,126.9949093000
서울특별시,불광역정류장,7719,37.6121223000,126.9285246000
서울특별시,평화약국,772,37.4766374000,126.9776033000
서울특별시,방배래미안타워,774,37.4744248000,126.9911625000
서울특별시,제일정형외과병원,7742,37.5222637000,127.0558112000
서울특별시,대극종합건설,7748,37.5038915000,127.0611079000
서울특별시,그린자원,775,37.4737116000,126.9940408000
서울특별시,창동중앙교회,7766,37.6585525000,127.0405611000
서울특별시,방학역남측,7770,37.6659281000,127.0429938000
서울특별시,새문안교회,7771,37.5701522000,126.9736850000
서울특별시,디에이치라클라스정문,780,37.5001509000,127.0122312000
서울특별시,월계2교,782,37.6241801000,127.0496461000
서울특별시,관악우림시장,785,37.4700421000,126.9200052000
서울특별시,청계산입구삼거리,79,37.4632747000,127.0457788000
서울특별시,일마트앞,791,37.5539753000,127.0777509000
서울특별시,충정리시온빌딩앞,793,37.5600884000,126.9650823000
서울특별시,뚝섬역,795,37.5481033000,127.0444977000
서울특별시,은광교회,796,37.6180022000,127.0430368000
서울특별시,성내5교,799,37.5012734000,127.1373359000
서울특별시,마곡SH빌딩,80,37.5593984000,126.8299244000
서울특별시,삼성교동측,800,37.5105970000,127.0706844000
서울특별시,동우슈퍼,802,37.6465183000,127.0177065000
서울특별시,구반포삼거리,805,37.5012788000,126.9866977000
서울특별시,우이시장,806,37.6449312000,127.0199062000
서울특별시,염곡치안센터,81,37.4613557000,127.0500394000
서울특별시,북서울꿈의숲동문,811,37.6195896000,127.0447256000
서울특별시,신한은행방학,812,37.6628630000,127.0373728000
서울특별시,방학한화아파트,813,37.6621400000,127.0314701000
서울특별시,창동교,814,37.6530892000,127.0551754000
서울특별시,창문여고,815,37.6131269000,127.0375743000
서울특별시,쟁골마을,82,37.4822490000,127.1048098000
서울특별시,성수역,820,37.5451562000,127.0541260000
서울특별시,성동교,821,37.5514899000,127.0441133000
서울특별시,성동세무서,822,37.5481152000,127.0625373000
서울특별시,뚝섬역앞,823,37.5467490000,127.0487813000
서울특별시,뚝섬체육공원,824,37.5451487000,127.0448579000
서울특별시,다산빌딩,825,37.5501067000,127.0546370000
서울특별시,내곡파출소,83,37.4553377000,127.0649909000
서울특별시,어린이병원,84,37.4564597000,127.0689524000
서울특별시,정릉뉴타운9단지,845,37.6024912000,127.0191086000
서울특별시,복선교,846,37.6017537000,127.0235032000
서울특별시,국민대램프앞,847,37.6096762000,126.9963834000
서울특별시,샘마을,85,37.4573405000,127.0717575000
서울특별시,성북구청입구,858,37.5918135000,127.0132149000
서울특별시,헌인릉입구,86,37.4607142000,127.0819351000
서울특별시,조양시장,865,37.5408760000,127.0678373000
서울특별시,한성운수종점,867,37.6346477000,127.0355842000
서울특별시,강북구보건소,869,37.6328798000,127.0387400000
서울특별시,헌릉IC교차로,87,37.4634048000,127.0901575000
서울특별시,청학에너지,872,37.6287795000,127.0440235000
서울특별시,장평교,877,37.5717043000,127.0800721000
서울특별시,면목4치안센터,878,37.5741564000,127.0800345000
서울특별시,은곡사거리,88,37.4653227000,127.1016048000
서울특별시,중랑전화국,880,37.5913198000,127.0801085000
서울특별시,면목2동,881,37.5866528000,127.0798954000
서울특별시,묵2동,883,37.6082348000,127.0782138000
서울특별시,SRT수서역,884,37.4841048000,127.1041703000
서울특별시,하계실버센터,885,37.6335687000,127.0644552000
서울특별시,염광여상,886,37.6257653000,127.0520175000
서울특별시,진관119안전센터,889,37.6287506000,126.9193727000
서울특별시,세곡동사거리,89,37.4647472000,127.1082670000
서울특별시,어린이교통공원,890,37.6449006000,127.0616496000
서울특별시,방학성원아파트,894,37.6625597000,127.0347302000
서울특별시,수락산역,896,37.6783107000,127.0553244000
서울특별시,상계백병원,899,37.6489840000,127.0621377000
서울특별시,구로경찰서,9,37.4936989000,126.8857745000
서울특별시,세곡삼거리,90,37.4665260000,127.1182426000
서울특별시,페어필드바이메리어트,90000,37.5173171000,126.9092743000
서울특별시,역촌초교후문입구,9001,37.6024652000,126.9158339000
서울특별시,구로세무서,90010,37.5139722000,126.8996104000
서울특별시,문래동사거리,90020,37.5131659000,126.8972737000
서울특별시,서울역광장(연등),90030,37.5545398000,126.9730053000
서울특별시,서울역신청사앞,90040,37.5549584000,126.9724603000
서울특별시,은혜초교입구(연등),90050,37.6171143000,126.9230279000
서울특별시,서울스퀘어앞,90060,37.5561511000,126.9730511000
서울특별시,중랑구청사거리,902,37.6068846000,127.0952588000
서울특별시,두산대림아파트,903,37.6189280000,127.0878321000
서울특별시,능산지하차도,905,37.6057778000,127.1008713000
서울특별시,율현삼거리,91,37.4676753000,127.1203834000
서울특별시,동진빌딩,910,37.5763442000,127.0254519000
서울특별시,면목동신교회,911,37.5809750000,127.0853438000
서울특별시,수경빌딩,913,37.5808558000,127.0866626000
서울특별시,강서성결교회,915,37.5459669000,126.8365700000
서울특별시,조계사앞,917,37.5720298000,126.9830373000
서울특별시,구로세무서(연등),92010,37.5145987000,126.9013340000
서울특별시,동곡삼거리,922,37.5642166000,127.0764618000
서울특별시,올림픽대교남단,927,37.5256859000,127.1175954000
서울특별시,신가초교앞,928,37.5003121000,127.1187739000
서울특별시,농협신설동지점,929,37.5748329000,127.0213955000
서울특별시,자곡사거리,93,37.4755584000,127.1062862000
서울특별시,영광교회,930,37.4670428000,126.9205358000
서울특별시,성바오로병원,932,37.5793150000,127.0424460000
서울특별시,휘경여중,933,37.5829285000,127.0684231000
서울특별시,광장사거리,936,37.5450824000,127.1042942000
서울특별시,오장동사거리,938,37.5646379000,127.0024376000
서울특별시,방이역,940,37.5086077000,127.1259997000
서울특별시,명성학원,942,37.6012056000,126.9317884000
서울특별시,송화초교,946,37.5691913000,126.8165807000
서울특별시,대모산입구,95,37.4826564000,127.0799056000
서울특별시,신방화역,953,37.5675494000,126.8166178000
서울특별시,강서농산물도매,954,37.5501318000,126.8188921000
서울특별시,고척교서단,956,37.4995342000,126.8688726000
서울특별시,푸른수목원,957,37.4815862000,126.8247631000
서울특별시,일원역,96,37.4832492000,127.0838181000
서울특별시,구로미성아파트,961,37.5056360000,126.8767056000
서울특별시,구로구청구의회,963,37.4952547000,126.8888224000
서울특별시,궁동삼거리,964,37.5063969000,126.8291352000
서울특별시,오금교남단,966,37.5072317000,126.8746961000
서울특별시,동구로초교,967,37.4928474000,126.8907471000
서울특별시,쌍용자동차서비스,968,37.5005878000,126.8826292000
서울특별시,대왕중교,97,37.4836585000,127.0866470000
서울특별시,목동10단지,972,37.5181991000,126.8537960000
서울특별시,오금교북단,975,37.5096795000,126.8724573000
서울특별시,신한은행신월동지점,976,37.5181812000,126.8421023000
서울특별시,태화복지관앞,98,37.4844410000,127.0929759000
서울특별시,롯데마트서울역,980,37.5552976000,126.9690302000
서울특별시,한성대입구역,985,37.5884849000,127.0061562000
서울특별시,삼성생명,988,37.5605340000,126.8399566000
서울특별시,대림삼거리,989,37.4926436000,126.9094482000
서울특별시,궁마을삼거리,99,37.4857095000,127.0979090000
서울특별시,가락시장,990,37.4977391000,127.1140037000
서울특별시,도레이첨단소재,991,37.5703981000,126.8376845000
서울특별시,영인운수,992,37.5457782000,126.8214905000
서울특별시,까치고개,996,37.4756227000,126.9672625000
서울특별시,금천수요양병원,997,37.4803386000,126.9065653000
서울특별시,호림박물관입구,999,37.4824886000,126.9182541000
서울특별시,testtest,99999,37.5091653000,127.0400948000
울산광역시,오지벌사거리,1,35.5122390000,129.4307520000
울산광역시,목화예식장,10,35.5382010000,129.3314370000
울산광역시,울산대학교,100,35.5432930000,129.2598940000
울산광역시,중구청입구삼거리,102,35.5701770000,129.3306010000
울산광역시,신복교차로,103,35.5499800000,129.2638600000
울산광역시,큰밭골교차로,104,35.5744360000,129.3388000000
울산광역시,도화삼거리,105,35.5647170000,129.3281660000
울산광역시,태화로터리,106,35.5488520000,129.3080770000
울산광역시,반구사거리,107,35.5581400000,129.3413300000
울산광역시,동서오거리,108,35.5302720000,129.3159670000
울산광역시,공업탑로터리,109,35.5322330000,129.3075290000
울산광역시,파크랜드,11,35.5355430000,129.3201230000
울산광역시,복산육거리,110,35.5587150000,129.3277750000
울산광역시,병영오거리,111,35.5684110000,129.3434110000
울산광역시,도산사거리,112,35.5319930000,129.3303370000
울산광역시,무거삼거리,113,35.5358840000,129.2542600000
울산광역시,문수고앞교차로,114,35.5547600000,129.2654250000
울산광역시,학성공원사거리,115,35.5559460000,129.3370660000
울산광역시,대공원남문교차로,116,35.5263390000,129.2856310000
울산광역시,달동주민센터앞,117,35.5361000000,129.3136650000
울산광역시,신정시장북문,118,35.5436920000,129.3106950000
울산광역시,산안사거리,119,35.5154110000,129.3584130000
울산광역시,울산남부경찰서,12,35.5333670000,129.3118370000
울산광역시,매암사거리,120,35.5123950000,129.3674950000
울산광역시,신전시장앞,121,35.5355150000,129.3891150000
울산광역시,양정생활체육공원,122,35.5470540000,129.3838950000
울산광역시,중리마을앞,123,35.5280950000,129.3968890000
울산광역시,상개삼거리,124,35.5042400000,129.3164160000
울산광역시,선암초등학교앞,125,35.5143470000,129.3394920000
울산광역시,죽전마을입구,126,35.5603900000,129.3721430000
울산광역시,천곡교차로,127,35.6396820000,129.3443870000
울산광역시,중산교차로,128,35.6543280000,129.3429750000
울산광역시,원동현대아파트입구,129,35.6330580000,129.3453710000
울산광역시,학성여중입구,13,35.5533050000,129.2918360000
울산광역시,화물휴계소입구,130,35.6436180000,129.3435410000
울산광역시,신답삼거리,131,35.6298270000,129.3477470000
울산광역시,시립문수궁도장교차로,132,35.5184630000,129.3007180000
울산광역시,길촌마을입구,133,35.5616610000,129.3036110000
울산광역시,중앙고입구,134,35.5566030000,129.2864960000
울산광역시,동구청사거리,135,35.5041610000,129.4170530000
울산광역시,약사삼거리,137,35.5670110000,129.3407790000
울산광역시,중부경찰서앞,138,35.5701190000,129.3488560000
울산광역시,차량등록사업소앞,139,35.5704660000,129.3568290000
울산광역시,명정농협,14,35.5521380000,129.2959650000
울산광역시,옥동성당앞,140,35.5351020000,129.2903150000
울산광역시,옥동초등학교,141,35.5338260000,129.2981450000
울산광역시,연암배면교차로,142,35.5779770000,129.3717780000
울산광역시,박상진로1번,148,35.6038230000,129.3607060000
울산광역시,삼산사거리,149,35.5398480000,129.3477460000
울산광역시,울산우정정통시장앞,15,35.5529520000,129.3104930000
울산광역시,수암시장앞,150,35.5283950000,129.3200580000
울산광역시,원유곡삼거리,151,35.5597030000,129.2978230000
울산광역시,두현삼거리,152,35.5330670000,129.2499250000
울산광역시,율리공영차고지,153,35.5293400000,129.2472250000
울산광역시,SK삼거리,154,35.5105110000,129.3442720000
울산광역시,내황교삼거리,155,35.5505980000,129.3473330000
울산광역시,정애골입구교차로,156,35.5063310000,129.3087290000
울산광역시,Kt남울산지사,157,35.5226560000,129.3338220000
울산광역시,비석골앞,158,35.5367240000,129.4181420000
울산광역시,명덕삼거리,159,35.5220950000,129.4325760000
울산광역시,성남사거리,16,35.5528220000,129.3202880000
울산광역시,고늘사거리,160,35.5025120000,129.4291150000
울산광역시,선경2차아파트앞,161,35.5563050000,129.3095670000
울산광역시,굴화삼거리,162,35.5571530000,129.2607160000
울산광역시,백양사사거리,163,35.5735460000,129.3151800000
울산광역시,정골삼거리,164,35.5389190000,129.2563970000
울산광역시,자전교입구,165,35.5540200000,129.1399390000
울산광역시,중간갈티마을앞,166,35.5201410000,129.2961560000
울산광역시,메아리학교앞,167,35.6657870000,129.3392370000
울산광역시,박상진로3번,168,35.6062630000,129.3663960000
울산광역시,송정지구입구,169,35.6030310000,129.3543910000
울산광역시,가구사거리,17,35.5514760000,129.3359170000
울산광역시,삼일초등학교,170,35.5804710000,129.3439580000
울산광역시,서동새마을금고앞,171,35.5806900000,129.3453130000
울산광역시,서동사거리,172,35.5806800000,129.3465100000
울산광역시,한국폴리텍대학,173,35.5806850000,129.3481140000
울산광역시,진장사거리,174,35.5806660000,129.3563420000
울산광역시,박상진로2번,175,35.6053860000,129.3649800000
울산광역시,송정우회도로,176,35.6029080000,129.3536940000
울산광역시,정광사삼거리,177,35.5463710000,129.2823460000
울산광역시,정광로입구,178,35.5487670000,129.2829070000
울산광역시,옥현초등학교앞,179,35.5504520000,129.2789880000
울산광역시,크로바아파트앞,180,35.5454010000,129.3021870000
울산광역시,팔등로입구,181,35.5437150000,129.3066340000
울산광역시,남부교회입구,182,35.5446830000,129.3103090000
울산광역시,팔등로사거리,183,35.5466210000,129.3176820000
울산광역시,울산공고사거리,184,35.5438010000,129.3188060000
울산광역시,달리사거리,185,35.5400700000,129.3202590000
울산광역시,동평사거리,186,35.5359800000,129.3218590000
울산광역시,번영교남교차로,187,35.5493250000,129.3220560000
울산광역시,남부소방서앞,188,35.5481030000,129.3358870000
울산광역시,학성교남교차로,189,35.5472810000,129.3448090000
울산광역시,감나무진사거리,19,35.5173480000,129.3099990000
울산광역시,오산삼거리,190,35.5466900000,129.3485430000
울산광역시,남구청사거리,191,35.5426540000,129.3297340000
울산광역시,남구보건소앞,192,35.5443460000,129.3356610000
울산광역시,정동교차로,193,35.5436840000,129.3444180000
울산광역시,삼산본동사거리,194,35.5433990000,129.3481240000
울산광역시,고속버스삼거리,195,35.5372050000,129.3400260000
울산광역시,삼성자동차학원,196,35.5335300000,129.3370510000
울산광역시,구철길사거리,197,35.5593350000,129.3403340000
울산광역시,중구청사거리,198,35.5692220000,129.3315180000
울산광역시,삼환아파트앞,199,35.5723820000,129.3359540000
울산광역시,번영사거리,2,35.5375910000,129.3279830000
울산광역시,예술회관사거리,20,35.5416550000,129.3262140000
울산광역시,울산과학대학앞,201,35.4981340000,129.4177830000
울산광역시,시리성삼거리,202,35.5129750000,129.4231860000
울산광역시,대학병원삼거리,203,35.5201570000,129.4272620000
울산광역시,울산동부경찰서앞,204,35.5086780000,129.4302240000
울산광역시,달동주공,205,35.5350670000,129.3290160000
울산광역시,도산노인복지회관,206,35.5295570000,129.3305460000
울산광역시,현대문화2차,207,35.5342500000,129.3470910000
울산광역시,영흥산업앞,208,35.5171300000,129.3493840000
울산광역시,홈플러스앞,209,35.4992110000,129.4282740000
울산광역시,kbs사거리,21,35.5453370000,129.3246520000
울산광역시,삼성래미안2차,210,35.5658480000,129.3387610000
울산광역시,병영사거리,211,35.5691420000,129.3460290000
울산광역시,방어진체육공원,212,35.4903910000,129.4168240000
울산광역시,예전부두앞,213,35.5101770000,129.4035990000
울산광역시,염포부두입구,214,35.5145410000,129.3996880000
울산광역시,활고개교차로,215,35.5198470000,129.3116770000
울산광역시,덕하삼거리,216,35.4955710000,129.3061320000
울산광역시,체육의다리,217,35.5604690000,129.3458330000
울산광역시,동천교사거리,218,35.5607190000,129.3521270000
울산광역시,메가마트앞,219,35.5607790000,129.3573910000
울산광역시,태화루사거리,22,35.5532870000,129.3089800000
울산광역시,문수사입구,220,35.5263120000,129.2454350000
울산광역시,울주군청사입구,221,35.5229490000,129.2437270000
울산광역시,테크노파크단지,222,35.5577270000,129.2805450000
울산광역시,교육청사거리,223,35.5634890000,129.3032330000
울산광역시,학성교북교차로,224,35.5511230000,129.3404770000
울산광역시,구영하부램프,225,35.5605170000,129.2481790000
울산광역시,천상하부램프,226,35.5658130000,129.2355490000
울산광역시,산업인력공단앞,227,35.5400720000,129.3268880000
울산광역시,울산KBS방송국앞,228,35.5436770000,129.3253380000
울산광역시,태화신협앞,229,35.5349020000,129.3177420000
울산광역시,봉월사거리,23,35.5363830000,129.3060370000
울산광역시,롯데호텔앞,230,35.5393070000,129.3373670000
울산광역시,농수산물시장앞,231,35.5399240000,129.3423370000
울산광역시,새터삼거리,232,35.5195130000,129.3399040000
울산광역시,고바우주유소앞,233,35.5245370000,129.3115530000
울산광역시,개운초등학교입구,234,35.5144000000,129.3095310000
울산광역시,학성고앞,235,35.5333260000,129.3012040000
울산광역시,부곡사거리,236,35.5028900000,129.3412000000
울산광역시,삼호중학교,237,35.5496880000,129.2683790000
울산광역시,강변그린빌앞,238,35.5561010000,129.2627540000
울산광역시,시외버스삼거리,239,35.5361180000,129.3403590000
울산광역시,은월사거리,24,35.5404190000,129.3057280000
울산광역시,보람병원입구,240,35.5420840000,129.3394400000
울산광역시,울산대후문,241,35.5456720000,129.2610350000
울산광역시,갈티교차로,242,35.5265880000,129.2761080000
울산광역시,상공회의소앞,243,35.5390520000,129.3163510000
울산광역시,부산은행앞,244,35.5407360000,129.3227320000
울산광역시,청솔초등학교앞,245,35.5321770000,129.3152150000
울산광역시,신정4동사무소입구,246,35.5309630000,129.3139770000
울산광역시,태광산업정문,247,35.5115720000,129.3373930000
울산광역시,명동마을,248,35.5107020000,129.3302920000
울산광역시,상개저수지앞,249,35.5086810000,129.3242610000
울산광역시,군청사거리,25,35.5343370000,129.2949050000
울산광역시,개운포역,250,35.5079170000,129.3222670000
